Year,Condition,Geography Level,Geography Value,FIPS,Annual Case Count,Incidence Rate
2024,"Syphilis, early",Locality,Roanoke County,51161,3,3.1
2024,"Syphilis, early",Locality,Rockbridge,51163,3,13.4
2024,"Syphilis, early",Locality,Rockingham,51165,4,4.6
2024,"Syphilis, early",Locality,Russell,51167,1,3.9
2024,"Syphilis, early",Locality,Scott,51169,2,9.3
2024,"Syphilis, early",Locality,Shenandoah,51171,2,4.4
2024,"Syphilis, early",Locality,Smyth,51173,2,6.8
2024,"Syphilis, early",Locality,Southampton,51175,0,0
2024,"Syphilis, early",Locality,Spotsylvania,51177,17,11.4
2024,"Syphilis, early",Locality,Stafford,51179,11,6.6
2024,"Syphilis, early",Locality,Surry,51181,1,15.2
2024,"Syphilis, early",Locality,Sussex,51183,1,9.3
2024,"Syphilis, early",Locality,Tazewell,51185,4,10.2
2024,"Syphilis, early",Locality,Warren,51187,2,4.8
2024,"Syphilis, early",Locality,Washington,51191,9,16.7
2024,"Syphilis, early",Locality,Westmoreland,51193,1,5.3
2024,"Syphilis, early",Locality,Wise,51195,0,0
2024,"Syphilis, early",Locality,Wythe,51197,1,3.6
2024,"Syphilis, early",Locality,York,51199,6,8.5
2024,"Syphilis, early",Locality,Alexandria,51510,45,29
2024,"Syphilis, early",Locality,Bristol,51520,3,17.8
2024,"Syphilis, early",Locality,Buena Vista City,51530,1,15.2
2024,"Syphilis, early",Locality,Charlottesville,51540,8,17.8
2024,"Syphilis, early",Locality,Chesapeake,51550,56,22.1
2024,"Syphilis, early",Locality,Colonial Heights,51570,5,27.2
2024,"Syphilis, early",Locality,Covington,51580,0,0
2024,"Syphilis, early",Locality,Danville,51590,15,35.9
2024,"Syphilis, early",Locality,Emporia,51595,1,18.3
2024,"Syphilis, early",Locality,Fairfax City,51600,3,11.9
2024,"Syphilis, early",Locality,Falls Church,51610,2,13.6
2024,"Syphilis, early",Locality,Franklin City,51620,1,12
2024,"Syphilis, early",Locality,Fredericksburg,51630,2,6.9
2024,"Syphilis, early",Locality,Galax,51640,4,59.6
2024,"Syphilis, early",Locality,Hampton,51650,93,67.8
2024,"Syphilis, early",Locality,Harrisonburg,51660,8,15.7
2024,"Syphilis, early",Locality,Hopewell,51670,8,35.2
2024,"Syphilis, early",Locality,Lexington,51678,0,0
2024,"Syphilis, early",Locality,Lynchburg,51680,40,50.3
2024,"Syphilis, early",Locality,Manassas City,51683,6,14.1
2024,"Syphilis, early",Locality,Manassas Park,51685,3,18.3
2024,"Syphilis, early",Locality,Martinsville,51690,5,36.3
2024,"Syphilis, early",Locality,Newport News,51700,120,65.5
2024,"Syphilis, early",Locality,Norfolk,51710,150,65
2024,"Syphilis, early",Locality,Norton,51720,0,0
2024,"Syphilis, early",Locality,Petersburg,51730,45,135.1
2024,"Syphilis, early",Locality,Poquoson,51735,0,0
2024,"Syphilis, early",Locality,Portsmouth,51740,67,69.2
2024,"Syphilis, early",Locality,Radford,51750,0,0
2024,"Syphilis, early",Locality,Richmond City,51760,249,108.6
2024,"Syphilis, early",Locality,Roanoke City,51770,28,28.8
2024,"Syphilis, early",Locality,Salem,51775,0,0
2024,"Syphilis, early",Locality,Staunton,51790,0,0
2024,"Syphilis, early",Locality,Suffolk,51800,36,35.8
2024,"Syphilis, early",Locality,Virginia Beach,51810,94,20.7
2024,"Syphilis, early",Locality,Waynesboro,51820,2,8.6
2024,"Syphilis, early",Locality,Williamsburg,51830,3,18.9
2024,"Syphilis, early",Locality,Winchester,51840,5,18.1
2024,"Syphilis, early",State,Virginia,NA,1881,21.6
2024,Tetanus,Health Planning Region,Central,NA,2,0.1
2024,Tetanus,Health Planning Region,Eastern,NA,0,0
2024,Tetanus,Health Planning Region,Northern,NA,0,0
2024,Tetanus,Health Planning Region,Northwest,NA,0,0
2024,Tetanus,Health Planning Region,Southwest,NA,0,0
2024,Tetanus,State,Virginia,NA,2,0
2024,Trichinosis (Trichinellosis),Health Planning Region,Central,NA,0,0
2024,Trichinosis (Trichinellosis),Health Planning Region,Eastern,NA,0,0
2024,Trichinosis (Trichinellosis),Health Planning Region,Northern,NA,0,0
2024,Trichinosis (Trichinellosis),Health Planning Region,Northwest,NA,0,0
2024,Trichinosis (Trichinellosis),Health Planning Region,Southwest,NA,1,0.1
2024,Trichinosis (Trichinellosis),State,Virginia,NA,1,0
2024,Tuberculosis,Locality,Accomack,51001,5,15
2024,Tuberculosis,Locality,Albemarle,51003,3,2.6
2024,Tuberculosis,Locality,Alleghany,51005,0,0
2024,Tuberculosis,Locality,Amelia,51007,0,0
2024,Tuberculosis,Locality,Amherst,51009,0,0
2024,Tuberculosis,Locality,Appomattox,51011,0,0
2024,Tuberculosis,Locality,Arlington,51013,9,3.8
2024,Tuberculosis,Locality,Augusta,51015,3,3.8
2024,Tuberculosis,Locality,Bath,51017,0,0
2024,Tuberculosis,Locality,Bedford,51019,0,0
2024,Tuberculosis,Locality,Bland,51021,0,0
2024,Tuberculosis,Locality,Botetourt,51023,0,0
2024,Tuberculosis,Locality,Brunswick,51025,0,0
2024,Tuberculosis,Locality,Buchanan,51027,0,0
2024,Tuberculosis,Locality,Buckingham,51029,1,5.9
2024,Tuberculosis,Locality,Campbell,51031,0,0
2024,Tuberculosis,Locality,Caroline,51033,1,3.1
2024,Tuberculosis,Locality,Carroll,51035,0,0
2024,Tuberculosis,Locality,Charles City,51036,0,0
2024,Tuberculosis,Locality,Charlotte,51037,1,8.8
2024,Tuberculosis,Locality,Chesterfield,51041,9,2.3
2024,Tuberculosis,Locality,Clarke,51043,0,0
2024,Tuberculosis,Locality,Craig,51045,0,0
2024,Tuberculosis,Locality,Culpeper,51047,3,5.5
2024,Tuberculosis,Locality,Cumberland,51049,0,0
2024,Tuberculosis,Locality,Dickenson,51051,0,0
2024,Tuberculosis,Locality,Dinwiddie,51053,0,0
2024,Tuberculosis,Locality,Essex,51057,0,0
2024,Tuberculosis,Locality,Fairfax,51059,62,5.4
2024,Tuberculosis,Locality,Fauquier,51061,0,0
2024,Tuberculosis,Locality,Floyd,51063,0,0
2024,Tuberculosis,Locality,Fluvanna,51065,0,0
2024,Tuberculosis,Locality,Franklin County,51067,1,1.8
2024,Tuberculosis,Locality,Frederick,51069,0,0
2024,Tuberculosis,Locality,Giles,51071,0,0
2024,Tuberculosis,Locality,Gloucester,51073,0,0
2024,Tuberculosis,Locality,Goochland,51075,0,0
2024,Tuberculosis,Locality,Grayson,51077,0,0
2024,Tuberculosis,Locality,Greene,51079,0,0
2024,Tuberculosis,Locality,Greensville,51081,0,0
2024,Tuberculosis,Locality,Halifax,51083,0,0
2024,Tuberculosis,Locality,Hanover,51085,1,0.9
2024,Tuberculosis,Locality,Henrico,51087,10,3
2024,Tuberculosis,Locality,Henry,51089,0,0
2024,Tuberculosis,Locality,Highland,51091,0,0
2024,Tuberculosis,Locality,Isle of Wight,51093,0,0
2024,Tuberculosis,Locality,James City,51095,1,1.2
2024,Tuberculosis,Locality,King and Queen,51097,0,0
2024,Tuberculosis,Locality,King George,51099,0,0
2024,Tuberculosis,Locality,King William,51101,0,0
2024,Tuberculosis,Locality,Lancaster,51103,0,0
2024,Tuberculosis,Locality,Lee,51105,0,0
2024,Tuberculosis,Locality,Loudoun,51107,20,4.6
2024,Tuberculosis,Locality,Louisa,51109,1,2.4
2024,Tuberculosis,Locality,Lunenburg,51111,0,0
2024,Tuberculosis,Locality,Madison,51113,0,0
2024,Tuberculosis,Locality,Mathews,51115,0,0
2024,Tuberculosis,Locality,Mecklenburg,51117,1,3.3
2024,Tuberculosis,Locality,Middlesex,51119,0,0
2024,Tuberculosis,Locality,Montgomery,51121,0,0
2024,Tuberculosis,Locality,Nelson,51125,2,13.6
2024,Tuberculosis,Locality,New Kent,51127,0,0
2024,Tuberculosis,Locality,Northampton,51131,1,8.3
2024,Tuberculosis,Locality,Northumberland,51133,0,0
2024,Tuberculosis,Locality,Nottoway,51135,0,0
2024,Tuberculosis,Locality,Orange,51137,0,0
2024,Tuberculosis,Locality,Page,51139,0,0
2024,Tuberculosis,Locality,Patrick,51141,0,0
2024,Tuberculosis,Locality,Pittsylvania,51143,1,1.7
2024,Tuberculosis,Locality,Powhatan,51145,0,0
2024,Tuberculosis,Locality,Prince Edward,51147,1,4.5
2024,Tuberculosis,Locality,Prince George,51149,0,0
2024,Tuberculosis,Locality,Prince William,51153,19,3.9
2024,Tuberculosis,Locality,Pulaski,51155,0,0
2024,Tuberculosis,Locality,Rappahannock,51157,0,0
2024,Tuberculosis,Locality,Richmond County,51159,0,0
2024,Tuberculosis,Locality,Roanoke County,51161,0,0
2024,Tuberculosis,Locality,Rockbridge,51163,1,4.5
2024,Tuberculosis,Locality,Rockingham,51165,1,1.2
2024,Tuberculosis,Locality,Russell,51167,0,0
2024,Tuberculosis,Locality,Scott,51169,0,0
2024,Tuberculosis,Locality,Shenandoah,51171,1,2.2
2024,Tuberculosis,Locality,Smyth,51173,0,0
2024,Tuberculosis,Locality,Southampton,51175,0,0
2024,Tuberculosis,Locality,Spotsylvania,51177,3,2
2024,Tuberculosis,Locality,Stafford,51179,3,1.8
2024,Tuberculosis,Locality,Surry,51181,0,0
2024,Tuberculosis,Locality,Sussex,51183,0,0
2024,Tuberculosis,Locality,Tazewell,51185,0,0
2024,Tuberculosis,Locality,Warren,51187,0,0
2024,Tuberculosis,Locality,Washington,51191,0,0
2024,Tuberculosis,Locality,Westmoreland,51193,0,0
2024,Tuberculosis,Locality,Wise,51195,1,2.8
2024,Tuberculosis,Locality,Wythe,51197,0,0
2024,Tuberculosis,Locality,York,51199,1,1.4
2024,Tuberculosis,Locality,Alexandria,51510,12,7.7
2024,Tuberculosis,Locality,Bristol,51520,0,0
2024,Tuberculosis,Locality,Buena Vista City,51530,0,0
2024,Tuberculosis,Locality,Charlottesville,51540,0,0
2024,Tuberculosis,Locality,Chesapeake,51550,6,2.4
2024,Tuberculosis,Locality,Colonial Heights,51570,0,0
2024,Tuberculosis,Locality,Covington,51580,0,0
2024,Tuberculosis,Locality,Danville,51590,0,0
2024,Tuberculosis,Locality,Emporia,51595,0,0
2024,Tuberculosis,Locality,Fairfax City,51600,1,4
2024,Tuberculosis,Locality,Falls Church,51610,0,0
2024,Tuberculosis,Locality,Franklin City,51620,0,0
2024,Tuberculosis,Locality,Fredericksburg,51630,2,6.9
2024,Tuberculosis,Locality,Galax,51640,0,0
2024,Tuberculosis,Locality,Hampton,51650,0,0
2024,Tuberculosis,Locality,Harrisonburg,51660,3,5.9
2024,Tuberculosis,Locality,Hopewell,51670,0,0
2024,Tuberculosis,Locality,Lexington,51678,0,0
2024,Tuberculosis,Locality,Lynchburg,51680,2,2.5
2024,Tuberculosis,Locality,Manassas City,51683,0,0
2024,Tuberculosis,Locality,Manassas Park,51685,0,0
2024,Tuberculosis,Locality,Martinsville,51690,0,0
2024,Tuberculosis,Locality,Newport News,51700,5,2.7
2024,Tuberculosis,Locality,Norfolk,51710,4,1.7
2024,Tuberculosis,Locality,Norton,51720,0,0
2024,Tuberculosis,Locality,Petersburg,51730,0,0
2024,Tuberculosis,Locality,Poquoson,51735,0,0
2024,Tuberculosis,Locality,Portsmouth,51740,2,2.1
2024,Tuberculosis,Locality,Radford,51750,0,0
2024,Tuberculosis,Locality,Richmond City,51760,7,3.1
2024,Tuberculosis,Locality,Roanoke City,51770,6,6.2
2024,Tuberculosis,Locality,Salem,51775,0,0
2024,Tuberculosis,Locality,Staunton,51790,0,0
2024,Tuberculosis,Locality,Suffolk,51800,1,1
2024,Tuberculosis,Locality,Virginia Beach,51810,7,1.5
2024,Tuberculosis,Locality,Waynesboro,51820,0,0
2024,Tuberculosis,Locality,Williamsburg,51830,0,0
2024,Tuberculosis,Locality,Winchester,51840,0,0
2024,Tuberculosis,State,Virginia,NA,225,2.6
2024,Tularemia,Health Planning Region,Central,NA,1,0.1
2024,Tularemia,Health Planning Region,Eastern,NA,5,0.3
2024,Tularemia,Health Planning Region,Northern,NA,2,0.1
2024,Tularemia,Health Planning Region,Northwest,NA,1,0.1
2024,Tularemia,Health Planning Region,Southwest,NA,1,0.1
2024,Tularemia,State,Virginia,NA,10,0.1
2024,Typhoid infection,Health Planning Region,Central,NA,1,0.1
2024,Typhoid infection,Health Planning Region,Eastern,NA,1,0.1
2024,Typhoid infection,Health Planning Region,Northern,NA,15,0.6
2024,Typhoid infection,Health Planning Region,Northwest,NA,0,0
2024,Typhoid infection,Health Planning Region,Southwest,NA,3,0.2
2024,Typhoid infection,State,Virginia,NA,20,0.2
2024,Vaccinia adverse event following vaccination,Health Planning Region,Central,NA,0,0
2024,Vaccinia adverse event following vaccination,Health Planning Region,Eastern,NA,0,0
2024,Vaccinia adverse event following vaccination,Health Planning Region,Northern,NA,0,0
2024,Vaccinia adverse event following vaccination,Health Planning Region,Northwest,NA,0,0
2024,Vaccinia adverse event following vaccination,Health Planning Region,Southwest,NA,0,0
2024,Vaccinia adverse event following vaccination,State,Virginia,NA,0,0
2024,Vancomycin-intermediate Staphylococcus aureus (VISA),Health Planning Region,Central,NA,0,0
2024,Vancomycin-intermediate Staphylococcus aureus (VISA),Health Planning Region,Eastern,NA,0,0
2024,Vancomycin-intermediate Staphylococcus aureus (VISA),Health Planning Region,Northern,NA,0,0
2024,Vancomycin-intermediate Staphylococcus aureus (VISA),Health Planning Region,Northwest,NA,0,0
2024,Vancomycin-intermediate Staphylococcus aureus (VISA),Health Planning Region,Southwest,NA,0,0
2024,Vancomycin-intermediate Staphylococcus aureus (VISA),State,Virginia,NA,0,0
2024,Vancomycin-resistant Staphylococcus aureus (VRSA),Health Planning Region,Central,NA,0,0
2024,Vancomycin-resistant Staphylococcus aureus (VRSA),Health Planning Region,Eastern,NA,0,0
2024,Vancomycin-resistant Staphylococcus aureus (VRSA),Health Planning Region,Northern,NA,0,0
2024,Vancomycin-resistant Staphylococcus aureus (VRSA),Health Planning Region,Northwest,NA,0,0
2024,Vancomycin-resistant Staphylococcus aureus (VRSA),Health Planning Region,Southwest,NA,0,0
2024,Vancomycin-resistant Staphylococcus aureus (VRSA),State,Virginia,NA,0,0
2024,"Vibriosis, non-cholera",Locality,Accomack,51001,0,0
2024,"Vibriosis, non-cholera",Locality,Albemarle,51003,3,2.6
2024,"Vibriosis, non-cholera",Locality,Alleghany,51005,0,0
2024,"Vibriosis, non-cholera",Locality,Amelia,51007,0,0
2024,"Vibriosis, non-cholera",Locality,Amherst,51009,0,0
2024,"Vibriosis, non-cholera",Locality,Appomattox,51011,0,0
2024,"Vibriosis, non-cholera",Locality,Arlington,51013,7,3
2024,"Vibriosis, non-cholera",Locality,Augusta,51015,2,2.6
2024,"Vibriosis, non-cholera",Locality,Bath,51017,1,24.7
2024,"Vibriosis, non-cholera",Locality,Bedford,51019,0,0
2024,"Vibriosis, non-cholera",Locality,Bland,51021,0,0
2024,"Vibriosis, non-cholera",Locality,Botetourt,51023,1,2.9
2024,"Vibriosis, non-cholera",Locality,Brunswick,51025,0,0
2024,"Vibriosis, non-cholera",Locality,Buchanan,51027,0,0
2024,"Vibriosis, non-cholera",Locality,Buckingham,51029,0,0
2024,"Vibriosis, non-cholera",Locality,Campbell,51031,0,0
2024,"Vibriosis, non-cholera",Locality,Caroline,51033,0,0
2024,"Vibriosis, non-cholera",Locality,Carroll,51035,0,0
2024,"Vibriosis, non-cholera",Locality,Charles City,51036,0,0
2024,"Vibriosis, non-cholera",Locality,Charlotte,51037,0,0
2024,"Vibriosis, non-cholera",Locality,Chesterfield,51041,4,1
2024,"Vibriosis, non-cholera",Locality,Clarke,51043,0,0
2024,"Vibriosis, non-cholera",Locality,Craig,51045,0,0
2024,"Vibriosis, non-cholera",Locality,Culpeper,51047,0,0
2024,"Vibriosis, non-cholera",Locality,Cumberland,51049,0,0
2024,"Vibriosis, non-cholera",Locality,Dickenson,51051,0,0
2024,"Vibriosis, non-cholera",Locality,Dinwiddie,51053,0,0
2024,"Vibriosis, non-cholera",Locality,Essex,51057,3,28.3
2024,"Vibriosis, non-cholera",Locality,Fairfax,51059,12,1.1
2024,"Vibriosis, non-cholera",Locality,Fauquier,51061,0,0
2024,"Vibriosis, non-cholera",Locality,Floyd,51063,0,0
2024,"Vibriosis, non-cholera",Locality,Fluvanna,51065,0,0
2024,"Vibriosis, non-cholera",Locality,Franklin County,51067,0,0
2024,"Vibriosis, non-cholera",Locality,Frederick,51069,0,0
2024,"Vibriosis, non-cholera",Locality,Giles,51071,0,0
2024,"Vibriosis, non-cholera",Locality,Gloucester,51073,1,2.5
2024,"Vibriosis, non-cholera",Locality,Goochland,51075,1,3.7
2024,"Vibriosis, non-cholera",Locality,Grayson,51077,0,0
2024,"Vibriosis, non-cholera",Locality,Greene,51079,0,0
2024,"Vibriosis, non-cholera",Locality,Greensville,51081,0,0
2024,"Vibriosis, non-cholera",Locality,Halifax,51083,0,0
2024,"Vibriosis, non-cholera",Locality,Hanover,51085,2,1.8
2024,"Vibriosis, non-cholera",Locality,Henrico,51087,4,1.2
2024,"Vibriosis, non-cholera",Locality,Henry,51089,1,2
2024,"Vibriosis, non-cholera",Locality,Highland,51091,0,0
2024,"Vibriosis, non-cholera",Locality,Isle of Wight,51093,0,0
2024,"Vibriosis, non-cholera",Locality,James City,51095,3,3.6
2024,"Vibriosis, non-cholera",Locality,King and Queen,51097,0,0
2024,"Vibriosis, non-cholera",Locality,King George,51099,0,0
2024,"Vibriosis, non-cholera",Locality,King William,51101,0,0
2024,"Vibriosis, non-cholera",Locality,Lancaster,51103,1,9.2
2024,"Vibriosis, non-cholera",Locality,Lee,51105,0,0
2024,"Vibriosis, non-cholera",Locality,Loudoun,51107,5,1.1
2024,"Vibriosis, non-cholera",Locality,Louisa,51109,0,0
2024,"Vibriosis, non-cholera",Locality,Lunenburg,51111,0,0
2024,"Vibriosis, non-cholera",Locality,Madison,51113,0,0
2024,"Vibriosis, non-cholera",Locality,Mathews,51115,2,23.5
2024,"Vibriosis, non-cholera",Locality,Mecklenburg,51117,1,3.3
2024,"Vibriosis, non-cholera",Locality,Middlesex,51119,0,0
2024,"Vibriosis, non-cholera",Locality,Montgomery,51121,0,0
2024,"Vibriosis, non-cholera",Locality,Nelson,51125,0,0
2024,"Vibriosis, non-cholera",Locality,New Kent,51127,2,7.7
2024,"Vibriosis, non-cholera",Locality,Northampton,51131,0,0
2024,"Vibriosis, non-cholera",Locality,Northumberland,51133,2,16.1
2024,"Vibriosis, non-cholera",Locality,Nottoway,51135,0,0
2024,"Vibriosis, non-cholera",Locality,Orange,51137,0,0
2024,"Vibriosis, non-cholera",Locality,Page,51139,0,0
2024,"Vibriosis, non-cholera",Locality,Patrick,51141,1,5.7
2024,"Vibriosis, non-cholera",Locality,Pittsylvania,51143,0,0
2024,"Vibriosis, non-cholera",Locality,Powhatan,51145,0,0
2024,"Vibriosis, non-cholera",Locality,Prince Edward,51147,1,4.5
2024,"Vibriosis, non-cholera",Locality,Prince George,51149,0,0
2024,"Vibriosis, non-cholera",Locality,Prince William,51153,9,1.8
2024,"Vibriosis, non-cholera",Locality,Pulaski,51155,1,3
2024,"Vibriosis, non-cholera",Locality,Rappahannock,51157,0,0
2024,"Vibriosis, non-cholera",Locality,Richmond County,51159,0,0
2024,"Vibriosis, non-cholera",Locality,Roanoke County,51161,0,0
2024,"Vibriosis, non-cholera",Locality,Rockbridge,51163,0,0
2024,"Vibriosis, non-cholera",Locality,Rockingham,51165,0,0
2024,"Vibriosis, non-cholera",Locality,Russell,51167,0,0
2024,"Vibriosis, non-cholera",Locality,Scott,51169,0,0
2024,"Vibriosis, non-cholera",Locality,Shenandoah,51171,0,0
2024,"Vibriosis, non-cholera",Locality,Smyth,51173,0,0
2024,"Vibriosis, non-cholera",Locality,Southampton,51175,0,0
2024,"Vibriosis, non-cholera",Locality,Spotsylvania,51177,3,2
2024,"Vibriosis, non-cholera",Locality,Stafford,51179,4,2.4
2024,"Vibriosis, non-cholera",Locality,Surry,51181,0,0
2024,"Vibriosis, non-cholera",Locality,Sussex,51183,0,0
2024,"Vibriosis, non-cholera",Locality,Tazewell,51185,0,0
